iter	MultiClass
2905	0.01445893426
2906	0.01444184524
2907	0.01444004134
2908	0.0144350143
2909	0.01442995931
2910	0.01442313585
2911	0.01441633828
2912	0.01440861119
2913	0.01440365054
2914	0.01439863237
2915	0.01439259512
2916	0.01439196351
2917	0.01439080595
2918	0.01437956102
2919	0.01437125573
2920	0.01436533454
2921	0.01436316928
2922	0.01436176561
2923	0.01435480515
2924	0.0143422699
2925	0.01433235507
2926	0.0143245242
2927	0.01432106076
2928	0.01431722085
2929	0.01431012505
2930	0.01429457246
2931	0.01428337925
2932	0.01428139908
2933	0.01427675634
2934	0.0142736365
2935	0.01425670924
2936	0.01425367037
2937	0.01424695504
2938	0.01424321916
2939	0.01424052779
2940	0.01423703807
2941	0.01423209444
2942	0.01422685732
2943	0.01421537356
2944	0.01420842403
2945	0.01420306977
2946	0.01420009419
2947	0.01419481014
2948	0.01418268009
2949	0.01417393528
2950	0.01414931123
2951	0.01414124246
2952	0.01413483305
2953	0.01411409668
2954	0.01411050673
2955	0.01410751746
2956	0.01410281242
2957	0.01409940412
2958	0.01409481872
2959	0.01408548677
2960	0.01408468427
2961	0.01408354372
2962	0.0140770461
2963	0.01406628733
2964	0.0140604648
2965	0.01404154203
2966	0.0140357085
2967	0.01402144559
2968	0.01401303438
2969	0.014010966
2970	0.01400535187
2971	0.01400151023
2972	0.01399526736
2973	0.01398891101
2974	0.0139870823
2975	0.01397629146
2976	0.01396809363
2977	0.01396581794
2978	0.01395669166
2979	0.01394989071
2980	0.01394845578
2981	0.01394676104
2982	0.01394057241
2983	0.01392393733
2984	0.01391510547
2985	0.0139095084
2986	0.01389911498
2987	0.01389299304
2988	0.01387529605
2989	0.01386566938
2990	0.01386196417
2991	0.01385745609
2992	0.01385249401
2993	0.01384331322
2994	0.01384031432
2995	0.01383185363
2996	0.01382474508
2997	0.01382034485
2998	0.01381643541
2999	0.01381211744
3000	0.01380973725
3001	0.01380473534
3002	0.01379704129
3003	0.01379505708
3004	0.01378844017
3005	0.0137857946
3006	0.01378326397
3007	0.01377619775
3008	0.01377318231
3009	0.01376755758
3010	0.01375393607
3011	0.01374637384
3012	0.01374385447
3013	0.0137367943
3014	0.01372689649
3015	0.01372408101
3016	0.0137228167
3017	0.01371388699
3018	0.01371014819
3019	0.01370544587
3020	0.01368552325
3021	0.01368085241
3022	0.01366554569
3023	0.0136617496
3024	0.0136568397
3025	0.01365432894
3026	0.01364770562
3027	0.01364612956
3028	0.01363782787
3029	0.0136221913
3030	0.0136171721
3031	0.01360371854
3032	0.01359717541
3033	0.01359523371
3034	0.01358165628
3035	0.01357054045
3036	0.01356571946
3037	0.01356413929
3038	0.01356222564
3039	0.01355243967
3040	0.01354253027
3041	0.01354098264
3042	0.01353493119
3043	0.01352405735
3044	0.01351886115
3045	0.01351509484
3046	0.01350761447
3047	0.01350497741
3048	0.01349572251
3049	0.01348441943
3050	0.01346581239
3051	0.01345986884
3052	0.01345469948
3053	0.01344403031
3054	0.0134345517
3055	0.01342343902
3056	0.01340922856
3057	0.01339225419
3058	0.01338787156
3059	0.01338110968
3060	0.01337941642
3061	0.01337285898
3062	0.01336932383
3063	0.01336816028
3064	0.013363373
3065	0.01335506901
3066	0.01335031297
3067	0.01334810962
3068	0.01334414149
3069	0.01334266776
3070	0.01333725605
3071	0.01332615303
3072	0.01332206524
3073	0.01331763145
3074	0.01331088952
3075	0.01330738453
3076	0.01330359928
3077	0.0132945105
3078	0.01328718324
3079	0.01328483019
3080	0.01328173394
3081	0.0132774995
3082	0.01327623584
3083	0.013273624
3084	0.01326983011
3085	0.01326744797
3086	0.01326528704
3087	0.01326046859
3088	0.01325721249
3089	0.013255311
3090	0.01324813787
3091	0.01324060539
3092	0.01323987436
3093	0.01323325655
3094	0.01322614164
3095	0.01322283579
3096	0.01321662302
3097	0.01321363658
3098	0.01321269887
3099	0.01320950866
3100	0.01320529744
3101	0.01319969904
3102	0.01319208625
3103	0.01318969833
3104	0.01318671579
3105	0.01318397492
3106	0.01317629855
3107	0.01317424286
3108	0.01317183407
3109	0.01316258425
3110	0.01315744592
3111	0.01315517531
3112	0.01314995356
3113	0.0131460502
3114	0.01314124434
3115	0.01313828936
3116	0.01313451717
3117	0.01312990671
3118	0.01312780837
3119	0.01312217929
3120	0.01311426981
3121	0.01311247826
3122	0.0131058879
3123	0.01310052143
3124	0.01309255844
3125	0.01308415228
3126	0.01307948261
3127	0.01307786601
3128	0.01307017896
3129	0.01306658354
3130	0.01306244169
3131	0.01305949157
3132	0.0130569478
3133	0.01304731323
3134	0.01303456573
3135	0.01301981568
3136	0.01301575336
3137	0.01300562012
3138	0.01300248954
3139	0.01299624336
3140	0.0129873118
3141	0.01297016095
3142	0.0129571674
3143	0.01294290253
3144	0.01294111495
3145	0.01293545573
3146	0.01293101259
3147	0.01292006356
3148	0.01291108991
3149	0.01290586653
3150	0.01289210261
3151	0.01288317604
3152	0.01288010289
3153	0.01287674266
3154	0.01286441332
3155	0.01286084673
3156	0.01285664664
3157	0.01285344648
3158	0.01285072106
3159	0.01283917584
3160	0.01283611267
3161	0.01283286888
3162	0.01282469503
3163	0.01281729288
3164	0.01280961744
3165	0.01280325123
3166	0.01279895284
3167	0.0127784405
3168	0.01277456982
3169	0.01276727534
3170	0.01275160967
3171	0.01274092554
3172	0.01273766195
3173	0.01272292873
3174	0.01271852937
3175	0.01271605837
3176	0.01271354478
3177	0.01270641946
3178	0.0127022977
3179	0.01269894795
3180	0.01269048769
3181	0.0126886037
3182	0.01268087698
3183	0.01267692256
3184	0.01267350521
3185	0.01267043221
3186	0.01266704024
3187	0.01266250205
3188	0.01265683524
3189	0.01265442215
3190	0.01265017281
3191	0.01264658113
3192	0.01264429203
3193	0.01264021634
3194	0.01263584931
3195	0.01263051177
3196	0.01262094778
3197	0.01261728434
3198	0.01261231884
3199	0.0126107439
3200	0.01260206202
3201	0.01259654955
3202	0.01258996331
3203	0.0125834568
3204	0.0125798866
3205	0.01257520607
3206	0.0125711147
3207	0.0125673666
3208	0.0125590552
3209	0.0125513315
3210	0.01254718177
3211	0.01253604985
3212	0.0125255637
3213	0.01252412503
3214	0.01252160096
3215	0.01251312758
3216	0.01251062054
3217	0.01250121559
3218	0.01249591655
3219	0.01249180511
3220	0.01248656118
3221	0.01247826312
3222	0.01246953741
3223	0.01246359004
3224	0.01246145299
3225	0.01245904572
3226	0.01245650095
3227	0.01245070306
3228	0.01244623459
3229	0.01244061386
3230	0.01243628132
3231	0.01243256311
3232	0.01243015436
3233	0.01241202796
3234	0.01240867861
3235	0.01240689724
3236	0.01240305961
3237	0.01238865244
3238	0.01238483693
3239	0.01238304146
3240	0.0123793861
3241	0.01237329392
3242	0.01236804937
3243	0.01236079964
3244	0.01236020798
3245	0.01235798921
3246	0.0123467241
3247	0.01233974618
3248	0.01233724684
3249	0.01233043633
3250	0.01232625334
3251	0.01232031485
3252	0.01231508594
3253	0.01230995376
3254	0.01230471953
3255	0.01230122509
3256	0.01229978264
3257	0.01229511428
3258	0.01228957244
3259	0.01228783072
3260	0.01228553526
3261	0.01228342027
3262	0.01227386578
3263	0.01227143319
3264	0.01226753482
3265	0.01226561966
3266	0.01226219839
3267	0.01225845807
3268	0.0122570303
3269	0.0122541458
3270	0.01225321179
3271	0.0122444964
3272	0.01223931489
3273	0.01223629291
3274	0.01223091579
3275	0.01222983087
3276	0.01222698798
3277	0.01222121668
3278	0.01221824053
3279	0.01221630948
3280	0.01220729548
3281	0.01220352642
3282	0.01220003112
3283	0.01219517941
3284	0.01219058149
3285	0.01218392653
3286	0.01217902504
3287	0.01217133531
3288	0.01216410792
3289	0.01216226272
3290	0.01215800476
3291	0.01215466727
3292	0.01215112793
3293	0.01214823212
3294	0.01214202673
3295	0.01213857497
3296	0.0121345259
3297	0.01213211536
3298	0.01213028244
3299	0.01212587502
3300	0.0121178393
3301	0.01211059757
3302	0.01210621305
3303	0.01209451874
3304	0.01209344503
3305	0.01209018535
3306	0.01208826646
3307	0.01208655715
3308	0.01207959333
3309	0.01207363776
3310	0.01206794209
3311	0.01206436137
3312	0.01206163848
3313	0.01205670181
3314	0.01205456557
3315	0.01205014973
3316	0.01203966104
3317	0.01203390529
3318	0.01203165682
3319	0.01202813789
3320	0.01202303172
3321	0.01202197593
3322	0.01201844774
3323	0.01201251795
3324	0.01199862102
3325	0.01199250762
3326	0.01198651244
3327	0.01197976105
3328	0.01197598226
3329	0.01197115443
3330	0.01196551231
3331	0.01196070848
3332	0.01195839851
3333	0.01195525868
3334	0.01195429323
3335	0.0119517588
3336	0.01194797533
3337	0.01194179839
3338	0.01193904143
3339	0.01193248325
3340	0.01192944993
3341	0.01192723513
3342	0.01192529597
3343	0.01191945336
3344	0.01191615529
3345	0.01191337547
3346	0.01190866058
3347	0.01190434602
3348	0.01189278025
3349	0.01188939341
3350	0.01188779353
3351	0.01188472241
3352	0.01187582891
3353	0.01187302505
3354	0.01186796791
3355	0.01186509654
3356	0.01186144531
3357	0.01186012389
3358	0.01185805639
3359	0.01185337992
3360	0.01184687261
3361	0.01184093316
3362	0.01183798775
3363	0.0118262647
3364	0.01182427482
3365	0.01182336427
3366	0.0118210177
3367	0.01181054364
3368	0.01180222683
3369	0.01179834992
3370	0.01178784208
3371	0.01178595736
3372	0.01178219646
3373	0.01177971054
3374	0.01177691626
3375	0.01176662433
3376	0.01176181142
3377	0.01175842404
3378	0.01175691912
3379	0.01174898702
3380	0.01174788697
3381	0.01173598106
3382	0.01173451504
3383	0.01173079041
3384	0.01172227367
3385	0.01171735724
3386	0.01171361195
3387	0.01171091751
3388	0.01170727124
3389	0.01170549529
3390	0.01170349066
3391	0.0116972171
3392	0.01169453039
3393	0.01169243954
3394	0.01168033605
3395	0.01166614771
3396	0.0116602692
3397	0.0116567863
3398	0.01165232379
3399	0.01164712091
3400	0.01163977552
3401	0.01163782441
3402	0.01162811176
3403	0.01162414216
3404	0.0116186598
3405	0.01161800262
3406	0.01161711117
3407	0.01161457748
3408	0.01161153635
3409	0.01160987402
3410	0.01160815583
3411	0.01160756413
3412	0.01160092716
3413	0.01159658678
3414	0.01159202184
3415	0.01158723951
3416	0.01158130644
3417	0.0115770596
3418	0.01157522008
3419	0.01157037222
3420	0.01156737478
3421	0.01155526079
3422	0.01154999597
3423	0.01154597393
3424	0.01153423299
3425	0.01152884751
3426	0.01152585323
3427	0.01152246268
3428	0.01151949548
3429	0.01151451865
3430	0.01151063254
3431	0.01150379629
3432	0.01149974211
3433	0.01149230982
3434	0.01148955515
3435	0.0114843911
3436	0.01147936095
3437	0.01147365402
3438	0.01146920681
3439	0.01146097354
3440	0.01144745478
3441	0.01144578319
3442	0.01143951729
3443	0.01143813877
3444	0.01143010081
3445	0.01142475794
3446	0.01141970665
3447	0.0114107018
3448	0.01140789458
3449	0.01140393322
3450	0.01138672307
3451	0.01138411027
3452	0.01138271464
3453	0.01137939587
3454	0.0113783868
3455	0.01136730662
3456	0.01135875705
3457	0.01135659186
3458	0.01135257507
3459	0.01134490186
3460	0.01134296403
3461	0.01133332261
3462	0.01132593684
3463	0.01132223355
3464	0.01131859645
3465	0.01131456039
3466	0.01131023306
3467	0.01130337218
3468	0.01130084512
3469	0.01129815889
3470	0.01129467818
3471	0.01128903194
3472	0.01128350605
3473	0.01127811291
3474	0.01127488141
3475	0.01127219244
3476	0.01126751611
3477	0.01126634425
3478	0.01125768972
3479	0.01125462287
3480	0.01124480018
3481	0.01123975205
3482	0.01123751951
3483	0.01123493803
3484	0.0112329
3485	0.01122079935
3486	0.0112200673
3487	0.01121629453
3488	0.01121201584
3489	0.01120932857
3490	0.01120626156
3491	0.01120177944
3492	0.01120035935
3493	0.01119859017
3494	0.01119529684
3495	0.01119212397
3496	0.01119173677
3497	0.01118733935
3498	0.0111849719
3499	0.01117419579
3500	0.01116946308
3501	0.01116767798
3502	0.011163237
3503	0.01116150126
3504	0.01115872419
3505	0.01115306451
3506	0.01114828682
3507	0.01114563344
3508	0.01114316664
3509	0.01113597066
3510	0.01113211657
3511	0.01112973804
3512	0.01112481915
3513	0.01112118551
3514	0.01111997355
3515	0.01111660588
3516	0.01111408728
3517	0.01111024498
3518	0.01110782694
3519	0.01110429628
3520	0.01110207782
3521	0.01109982931
3522	0.01108660496
3523	0.01108384065
3524	0.01107894244
3525	0.01107817652
3526	0.011072274
3527	0.01106669954
3528	0.01106543633
3529	0.011062823
3530	0.01105908934
3531	0.01105729698
3532	0.0110521668
3533	0.01104783191
3534	0.01104464584
3535	0.01104312322
3536	0.01103934065
3537	0.01103310877
3538	0.01103103985
3539	0.01102800476
3540	0.01102276512
3541	0.01102006807
3542	0.01101541117
3543	0.01100954758
3544	0.01100528996
3545	0.01099993337
3546	0.01099399473
3547	0.01099244415
3548	0.01098939739
3549	0.01098402323
3550	0.01098076302
3551	0.01097368848
3552	0.01097006483
3553	0.01096625768
3554	0.01095993628
3555	0.01095655865
3556	0.01095536964
3557	0.01095044302
3558	0.01094879251
3559	0.01094478078
3560	0.01093817621
3561	0.01093649519
3562	0.01093362013
3563	0.01092769734
3564	0.01092529419
3565	0.01091757014
3566	0.01091322741
3567	0.01091031281
3568	0.01090659537
3569	0.0109032857
3570	0.01089778115
3571	0.01089587458
3572	0.01089493438
3573	0.01089242506
3574	0.010889102
3575	0.01088783492
3576	0.01088541949
3577	0.01088374651
3578	0.01088212465
3579	0.01088052359
3580	0.0108688022
3581	0.0108611419
3582	0.0108570176
3583	0.0108546629
3584	0.01085154141
3585	0.01084972087
3586	0.01084582359
3587	0.01083859748
3588	0.01083524339
3589	0.01083166364
3590	0.01082699828
3591	0.01082461951
3592	0.01082262505
3593	0.01082125834
3594	0.01081905694
3595	0.01081500546
3596	0.01081093378
3597	0.01080594384
3598	0.01080473609
3599	0.0108018977
3600	0.01079982617
3601	0.01079645192
3602	0.01078793694
3603	0.01078410574
3604	0.01077978556
3605	0.01077068479
3606	0.01077036101
3607	0.01076473708
3608	0.0107585032
3609	0.01075717391
3610	0.01075534644
3611	0.01074943085
3612	0.01074818054
3613	0.01074343142
3614	0.01074037148
3615	0.01073692265
3616	0.01073233021
3617	0.01072837892
3618	0.01072696208
3619	0.01072046835
3620	0.01071910738
3621	0.01071798332
3622	0.01071654
3623	0.01071064609
3624	0.01070913203
3625	0.01070397302
3626	0.01070153871
3627	0.01069872123
3628	0.01069823617
3629	0.01069655386
3630	0.01069372841
3631	0.01069039296
3632	0.01068605039
3633	0.01068278229
3634	0.01067746424
3635	0.01067445944
3636	0.0106735672
3637	0.01066781407
3638	0.01066637118
3639	0.01066380909
3640	0.0106607801
3641	0.01065865848
3642	0.01065487001
3643	0.0106504386
3644	0.01064887342
3645	0.01064448787
3646	0.01064288813
3647	0.01063942071
3648	0.01063746182
3649	0.01063335191
3650	0.01062664066
3651	0.01062598052
3652	0.01062521309
3653	0.01062219546
3654	0.01062171873
3655	0.01061763706
3656	0.01061436082
3657	0.01061180128
3658	0.0106026057
3659	0.01059887442
3660	0.01059659708
3661	0.01059057954
3662	0.01057981087
3663	0.01057548058
3664	0.01057101227
3665	0.01056669083
3666	0.01056247576
3667	0.01055633979
3668	0.01055152521
3669	0.01054965093
3670	0.01054769419
3671	0.01054656755
3672	0.01054438064
3673	0.01054291721
3674	0.01053819649
3675	0.0105349196
3676	0.01053134287
3677	0.01052964389
3678	0.01052815813
3679	0.01052514194
3680	0.01052200317
3681	0.01051825656
3682	0.01051653816
3683	0.01051470993
3684	0.01051407942
3685	0.01050423586
3686	0.01049815809
3687	0.01049524779
3688	0.01049067619
3689	0.01048832394
3690	0.01048416551
3691	0.01047902193
3692	0.01047758585
3693	0.0104644267
3694	0.0104598918
3695	0.01045813987
3696	0.01045341546
3697	0.01045122294
3698	0.01044895903
3699	0.01044373704
3700	0.01043778825
3701	0.01042803389
3702	0.01041454551
3703	0.01040752107
3704	0.01040644252
3705	0.01040303017
3706	0.01040071778
3707	0.01039412158
3708	0.01039101084
3709	0.0103873315
3710	0.0103861585
3711	0.01037492748
3712	0.01036925786
3713	0.01036751162
3714	0.01036464521
3715	0.01036333702
3716	0.01035877241
3717	0.01035426019
3718	0.01035156008
3719	0.01034811529
3720	0.01034585783
3721	0.01034330214
3722	0.01034072336
3723	0.01033719695
3724	0.01033582236
3725	0.01033403763
3726	0.01032738428
3727	0.01032480216
3728	0.01031993845
3729	0.01031825156
3730	0.01031390777
3731	0.01030929185
3732	0.01030664676
3733	0.01030187103
3734	0.01030105984
3735	0.01029161339
3736	0.01028762557
3737	0.0102869062
3738	0.01028036235
3739	0.01027784247
3740	0.01027436464
3741	0.01027366876
3742	0.01027096973
3743	0.01026815163
3744	0.01026536686
3745	0.01026414157
3746	0.01026185557
3747	0.01025194298
3748	0.01024744154
3749	0.01024364551
3750	0.01024204384
3751	0.01023995775
3752	0.01023791079
3753	0.01023603725
3754	0.01023505882
3755	0.01023248176
3756	0.01022841712
3757	0.0102185351
3758	0.01021400278
3759	0.01020732868
3760	0.01020533749
3761	0.01020066977
3762	0.01019646985
3763	0.01019298396
3764	0.01018648511
3765	0.01018482195
3766	0.01018119672
3767	0.01017546079
3768	0.01017334607
3769	0.01017095703
3770	0.01016771552
3771	0.01016486309
3772	0.01016297618
3773	0.01015380504
3774	0.01015004957
3775	0.01014437963
3776	0.01014168336
3777	0.01014042658
3778	0.01013649135
3779	0.01013525453
3780	0.01013332046
3781	0.01013200143
3782	0.01012673931
3783	0.01012529767
3784	0.01012260726
3785	0.01011759037
3786	0.01011505191
3787	0.01011386079
3788	0.0101093074
3789	0.01010540878
3790	0.0101018185
3791	0.01009734906
3792	0.01009013514
3793	0.01008147078
3794	0.0100798574
3795	0.01007752624
3796	0.01007653843
3797	0.01007440331
3798	0.01006996438
3799	0.0100668863
3800	0.01006590284
3801	0.01006086967
3802	0.01005776857
3803	0.01005531392
3804	0.01004690381
3805	0.01004538474
3806	0.01003880764
3807	0.01003543994
3808	0.01002897193
3809	0.01002344932
3810	0.010020868
3811	0.01001874793
3812	0.01001655401
3813	0.01000615126
3814	0.0100048446
3815	0.01000187605
3816	0.0100008041
3817	0.009998143372
3818	0.009995677403
3819	0.009989559321
3820	0.009988360236
3821	0.009982751353
3822	0.009980852275
3823	0.009976093038
3824	0.009972009519
3825	0.009969471676
3826	0.009966762347
3827	0.009963130883
3828	0.009957584454
3829	0.009955857722
3830	0.009954453909
3831	0.009950208467
3832	0.00994640037
3833	0.009942156631
3834	0.009937567125
3835	0.009928932426
3836	0.009927691968
3837	0.009926075529
3838	0.009924734546
3839	0.009921763443
3840	0.00991776969
3841	0.009914114168
3842	0.009913042444
3843	0.00990558028
3844	0.009902359262
3845	0.009898845684
3846	0.009892576639
3847	0.009891543342
3848	0.009887083261
3849	0.009881794625
3850	0.009879695793
3851	0.009877705753
3852	0.009873539751
3853	0.009870525688
3854	0.009867639098
3855	0.009864884916
3856	0.009852695202
3857	0.009844712018
3858	0.009841730856
3859	0.009840169085
3860	0.009835792594
3861	0.009834510365
3862	0.009833189284
3863	0.00983020032
3864	0.009828789442
3865	0.009827664235
3866	0.00982288264
3867	0.009821418467
3868	0.009819944775
3869	0.00981585028
3870	0.009811069976
3871	0.009807139547
3872	0.009805806851
3873	0.009803390896
3874	0.009797540055
3875	0.009795208942
3876	0.009794445403
3877	0.009793800432
3878	0.009791230071
3879	0.009786748414
3880	0.009780938861
3881	0.009779873084
3882	0.009774037093
3883	0.009773025242
3884	0.009772246586
3885	0.009769598226
3886	0.009765825171
3887	0.009762725009
3888	0.009759672909
3889	0.009756095467
3890	0.009753298623
3891	0.009751568153
3892	0.009749337423
3893	0.00974405291
3894	0.009738115863
3895	0.009734960027
3896	0.009733828031
3897	0.009730700772
3898	0.009718665418
3899	0.009716643193
3900	0.009714210819
3901	0.009710775197
3902	0.009708141905
3903	0.009707478142
3904	0.009705274088
3905	0.009699908699
3906	0.00969966017
3907	0.009695229849
3908	0.009693452714
3909	0.0096884514
3910	0.009680026388
3911	0.009673217285
3912	0.009667092804
3913	0.009666167004
3914	0.009664135929
3915	0.009659588176
3916	0.009656577765
3917	0.009655384427
3918	0.009650636152
3919	0.009647880285
3920	0.009642153581
3921	0.009639988216
3922	0.009635865152
3923	0.009634462529
3924	0.009634081981
3925	0.009632430886
3926	0.009631246956
3927	0.009628772654
3928	0.009626144732
3929	0.009623927906
3930	0.009622876104
3931	0.009610534357
3932	0.009609414048
3933	0.009606816409
3934	0.009597822098
3935	0.009595810648
3936	0.009592689422
3937	0.009591046391
3938	0.009584456106
3939	0.009580203129
3940	0.009574165663
3941	0.009573074099
3942	0.009568936961
3943	0.00956860153
3944	0.009561828974
3945	0.009558556594
3946	0.009556073551
3947	0.009553573856
3948	0.009550390903
3949	0.009547558586
3950	0.009544475588
3951	0.009544050289
3952	0.009537098768
3953	0.009536414873
3954	0.009534165241
3955	0.009530339877
3956	0.0095268831
3957	0.009526088038
3958	0.009521665748
3959	0.009514135984
3960	0.009510970541
3961	0.009508087973
3962	0.009504417832
3963	0.009501441575
3964	0.009499033842
3965	0.009497842802
3966	0.009494938993
3967	0.009489470301
3968	0.009488260049
3969	0.009486248952
3970	0.009478768711
3971	0.0094773459
3972	0.009475956083
3973	0.009473996876
3974	0.00946811072
3975	0.009466349624
3976	0.009464252758
3977	0.00946065024
3978	0.009457097817
3979	0.009455130147
3980	0.009453125368
3981	0.009450807691
3982	0.009448481135
3983	0.009447576094
3984	0.009443049633
3985	0.009436382679
3986	0.009433780155
3987	0.009424754088
3988	0.009417808824
3989	0.009415992476
3990	0.009414122678
3991	0.009413085098
3992	0.009410524482
3993	0.009408005555
3994	0.009406287229
3995	0.009401367698
3996	0.009401222568
3997	0.009395136143
3998	0.009393882785
3999	0.00939352386
4000	0.009390502014
4001	0.009387397359
4002	0.009384575775
4003	0.009382663598
4004	0.009381202121
4005	0.009379828114
4006	0.009372573854
4007	0.009369456942
4008	0.009367695717
4009	0.009365833008
4010	0.00936257979
4011	0.009361701629
4012	0.009360682843
4013	0.009359286834
4014	0.009358483169
4015	0.009350067931
4016	0.009347027199
4017	0.009346213678
4018	0.009344716327
4019	0.009340900652
4020	0.009338066081
4021	0.009335684598
4022	0.009334865053
4023	0.009334089443
4024	0.009330422547
4025	0.009326684651
4026	0.009321049944
4027	0.009319390646
4028	0.009314507804
4029	0.009311232646
4030	0.009309180714
4031	0.009301703286
4032	0.009293315555
4033	0.009289406482
4034	0.009285788208
4035	0.00927927431
4036	0.009276031744
4037	0.009275416144
4038	0.009272780876
4039	0.009272261002
4040	0.009270321262
4041	0.009265793138
4042	0.009262889756
4043	0.009262115323
4044	0.0092591723
4045	0.009256662492
4046	0.009254026075
4047	0.00925242691
4048	0.009249924577
4049	0.009247115521
4050	0.00924571459
4051	0.009240835484
4052	0.009235841604
4053	0.009234958559
4054	0.009234304362
4055	0.009228078021
4056	0.009224246262
4057	0.009221936203
4058	0.009216364192
4059	0.009214827315
4060	0.009207422346
4061	0.009206795054
4062	0.009205893206
4063	0.009203041717
4064	0.009199553431
4065	0.00919703756
4066	0.009195002868
4067	0.00919104258
4068	0.009190422074
4069	0.009189002723
4070	0.009187533063
4071	0.009186337246
4072	0.009184764466
4073	0.009183623509
4074	0.009181543721
4075	0.009179507856
4076	0.009177703031
4077	0.00917449758
4078	0.00917351976
4079	0.009168319357
4080	0.009166467952
4081	0.009163793093
4082	0.009160996822
4083	0.009158475606
4084	0.009155575401
4085	0.009154303213
4086	0.009151360914
4087	0.009150507088
4088	0.009149954397
4089	0.009148369603
4090	0.009146499956
4091	0.009143920512
4092	0.009140757912
4093	0.009139197099
4094	0.00913548917
4095	0.009134213235
4096	0.009131658162
4097	0.009130649153
4098	0.009128113089
4099	0.009126606058
4100	0.009124022204
4101	0.009122211051
4102	0.009117658512
4103	0.009112986244
4104	0.009110499791
4105	0.009105547861
4106	0.009103677124
4107	0.009099027626
4108	0.00909757726
4109	0.009096397252
4110	0.009094375248
4111	0.009093809974
4112	0.009093029143
4113	0.009090559175
4114	0.009087542097
4115	0.009082867831
4116	0.009077850585
4117	0.0090742346
4118	0.009071614555
4119	0.009070682296
4120	0.009066623853
4121	0.009064940799
4122	0.009063835127
4123	0.00906118851
4124	0.009059526563
4125	0.009057700165
4126	0.009056417295
4127	0.009052261481
4128	0.009051127998
4129	0.009049162256
4130	0.009046561485
4131	0.009045530336
4132	0.009039780485
4133	0.009039154987
4134	0.009037327127
4135	0.009032622704
4136	0.009031299117
4137	0.009030384943
4138	0.009028201617
4139	0.00902615239
4140	0.009025326096
4141	0.009022586892
4142	0.009013150121
4143	0.009009420877
4144	0.009005942403
4145	0.009000098109
4146	0.008998441053
4147	0.008996197524
4148	0.008994476545
4149	0.00899328867
4150	0.008989995791
4151	0.00898028684
4152	0.008978975109
4153	0.008974483746
4154	0.008972745756
4155	0.008970121644
4156	0.008966280873
4157	0.008963378228
4158	0.008961085498
4159	0.008959499657
4160	0.008956713866
4161	0.008955921861
4162	0.008950963645
4163	0.008947660404
4164	0.00894510476
4165	0.008944131015
4166	0.008940908728
4167	0.008938392962
4168	0.008931313783
4169	0.008927516265
4170	0.008916918054
4171	0.008915943087
4172	0.008911336667
4173	0.008907750858
4174	0.008905159471
4175	0.008904150516
4176	0.008903790531
4177	0.008900973731
4178	0.00889732127
4179	0.008894805705
4180	0.008889247362
4181	0.008885293008
4182	0.008880846537
4183	0.008880091984
4184	0.008875865674
4185	0.008874165717
4186	0.008870773743
4187	0.008866258415
4188	0.00886149425
4189	0.008859849744
4190	0.008854833037
4191	0.008853159522
4192	0.008848174217
4193	0.008847231027
4194	0.008843451305
4195	0.008837790608
4196	0.008836450883
4197	0.008834149726
4198	0.008831757307
4199	0.008829843691
4200	0.008827621134
4201	0.008825652061
4202	0.008824395465
4203	0.008823358419
4204	0.008820339601
4205	0.008818081765
4206	0.008817272264
4207	0.008813352748
4208	0.008810964554
4209	0.008810142864
4210	0.00880616592
4211	0.008805134624
4212	0.008801994992
4213	0.008799076906
4214	0.008798301288
4215	0.00879381866
4216	0.008792235596
4217	0.008791415066
4218	0.00879013595
4219	0.008788934465
4220	0.008787461357
4221	0.008785900331
4222	0.008784527375
4223	0.008780441476
4224	0.008777854967
4225	0.008772560871
4226	0.008770979018
4227	0.00876626686
4228	0.008759968726
4229	0.008757417448
4230	0.008755991832
4231	0.008752312682
4232	0.00874970433
4233	0.008748589339
4234	0.00874673831
4235	0.008745245048
4236	0.008741635438
4237	0.008739816613
4238	0.008737056027
4239	0.008736542701
4240	0.008733376941
4241	0.008732295738
4242	0.00873133096
4243	0.008729742374
4244	0.008725586081
4245	0.008722771071
4246	0.008721857849
4247	0.008719451719
4248	0.008714067965
4249	0.008710826991
4250	0.008710312691
4251	0.008706726739
4252	0.008705946235
4253	0.00870259106
4254	0.008701068395
4255	0.00869875336
4256	0.008695170777
4257	0.008693951877
4258	0.008693219569
4259	0.00869121793
4260	0.008690515218
4261	0.008687655316
4262	0.008686213876
4263	0.008681724717
4264	0.008678804308
4265	0.008673304663
4266	0.008666307633
4267	0.008663756022
4268	0.008662167865
4269	0.008658150041
4270	0.008656876645
4271	0.008656317719
4272	0.008653991015
4273	0.00865241798
4274	0.008649763725
4275	0.008643627611
4276	0.008640898857
4277	0.008639131683
4278	0.008636183816
4279	0.008630482873
4280	0.008629497398
4281	0.008627619503
4282	0.00862577808
4283	0.008623901743
4284	0.008621504253
4285	0.008618833342
4286	0.008616409654
4287	0.008613470579
4288	0.008609626589
4289	0.008608049952
4290	0.008603066589
4291	0.008598445156
4292	0.008597198441
4293	0.008592310883
4294	0.0085906235
4295	0.008586917863
4296	0.008585753143
4297	0.008582384834
4298	0.008581286085
4299	0.008579795767
4300	0.00857797445
4301	0.008571865589
4302	0.008567511224
4303	0.008566275915
4304	0.008564604699
